"id","member_id","funded_amnt","term_m","int_rate","installment","emp_length","annual_inc","dti","revol_util"
"846813",1058241,8400,36,0.0599,255.51,2,36000,8.7,0.233
"846821",1058249,6000,36,0.1099,196.41,15,47000,5.8,0.889
"846847",1058271,10200,36,0.1689,363.1,0,70000,10.73,0.928
"846890",1058108,7500,36,0.0849,236.73,15,42500,3.81,0.582
"846913",1058348,18000,60,0.1799,456.99,5,96000,21.16,0.713
"846939",1058378,10000,60,0.1099,217.38,1,42996,4.55,0.216
"846992",1058436,25000,60,0.2136,681.41,3,50004,17.13,0.783
"847006",1058451,6000,36,0.0749,186.61,15,128000,24.84,0.851
"847089",1058541,25000,60,0.1799,634.7,0,102000,20.69,0.439
"847097",1058544,5000,36,0.0849,157.82,15,62500,13.31,0.824
"847103",1058559,1500,36,0.0699,46.31,1,33996,29.3,0.298
"847140",1058598,3000,36,0.1199,99.63,15,33000,15.96,0.886
"847152",1058610,12000,60,0.1689,297.53,2,60000,19.98,0.687
"847170",1058629,6800,36,0.1599,239.04,6,67000,8.87,0.128
"847172",1058631,16000,36,0.0699,493.97,0,112000,5.05,0.065
"847174",1058633,15000,60,0.2062,402.61,4,70000,15.46,0.91
"847196",1058657,25000,60,0.1349,575.12,2,68000,21.16,0.579
"847201",1058662,4000,36,0.1059,130.18,7,38400,22.81,0.392
"847205",1058666,20000,60,0.1399,465.27,3,36000,12.9,0.193
"847213",1044152,35000,36,0.1399,1196.05,4,72400,19.09,0.419
"847225",1058688,12000,60,0.1599,291.76,2,78000,17.48,0.513
"847243",1058708,35000,60,0.1929,913.52,15,120000,22.88,0.821
"847258",1058724,8000,36,0.1149,263.78,3,40000,19.68,0.963
"847265",1058733,3900,36,0.1299,131.39,8,52000,19.04,0.934
"847272",1058741,16800,60,0.1689,416.54,5,52000,10.85,0.668
"847288",1058760,7000,60,0.1749,175.82,15,70000,2.06,0.494
"847316",1058789,28000,36,0.0849,883.77,8,56950,19.79,0.509
"847317",1058790,22000,60,0.1349,506.11,3,45000,7.97,0.916
"847337",1058813,12725,60,0.1059,274.08,NA,25000,13.82,0.159
"847364",1058842,4850,36,0.0849,153.09,0,54000,5.67,0.593
"847383",1058862,20375,60,0.1839,521.73,9,62068.8,16.16,0.4736
"847393",1058873,12000,36,0.0849,378.76,15,54000,8.36,0.471
"847427",1058914,13225,60,0.1969,348.11,15,40000,24.33,0.904
"847435",1058922,10675,60,0.1099,232.05,4,81996,7.17,0.138
"847448",1058937,20975,60,0.1399,487.95,6,78424.06,9.44,0.262
"847463",1058953,3800,36,0.0699,117.32,4,43000,3.18,0.306
"847464",1058955,30000,60,0.1799,761.64,15,315000,3.39,0.796
"847490",1058985,7000,36,0.1299,235.83,2,45000,18.35,0.439
"847496",1058991,6000,36,0.0749,186.61,0,50000,6.96,0.436
"847512",1059012,3200,36,0.1099,104.75,2,51000,23.19,0.318
"847515",1059015,11000,36,0.0849,347.2,0,37500,22.34,0.152
"847527",1059030,19075,36,0.0749,593.27,5,30000,18.88,0.081
"847536",1059041,34475,60,0.1399,802,15,57881.76,14.78,0.19
"847537",1059042,15000,36,0.0999,483.94,4,75000,16.56,0.666
"847538",1059043,1250,36,0.1149,41.22,15,26000,22.15,0.768
"847552",1059058,1200,36,0.1929,44.17,2,34560,8.65,0.995
"847572",1059082,9000,36,0.1099,294.61,2,57600,17.31,0.778
"847584",1059096,25000,60,0.1839,640.16,7,90000,21.67,0.591
"847623",1059142,30000,60,0.2025,799,7,60000,18.42,0.368
"847628",1059148,17000,60,0.1199,378.07,3,49008,16.99,0.341
"847629",1059149,5000,36,0.0603,152.18,0,48000,4.88,0.013
"847649",1059170,6000,36,0.1299,202.14,0,55000,19.11,0.803
"847662",1059186,8400,36,0.1199,278.97,9,101877,15.45,0.829
"847675",1059200,22400,36,0.0749,696.68,2,113000,10.87,0.54
"847707",1059238,15000,36,0.1149,494.57,5,90000,12.57,0.542
"847715",1043713,14000,60,0.2062,375.77,15,41000,8.22,0.91
"847719",1059250,10000,36,0.0599,304.18,3,125000,0.14,0.032
"847728",1059261,20000,36,0.1099,654.68,2,67500,23.98,0.186
"847732",1059266,8000,36,0.1059,260.36,2,48000,3.58,0.492
"847756",1059292,10000,36,0.0749,311.02,15,60204,6.14,0.312
"847761",1039056,15000,36,0.0849,473.45,15,87600,16.84,0.422
"847763",1059300,19400,36,0.1349,658.26,4,55438,10.71,0.896
"847773",1059311,5100,60,0.2136,139.01,1,54000,10.09,0.393
"847785",1059328,6000,36,0.1149,197.83,5,60000,13.18,0.358
"847789",1059333,8400,36,0.0749,261.26,3,58576,15.32,0.684
"847795",1059339,25000,60,0.1199,555.99,15,48000,2.7,0.07
"847808",1059351,9500,36,0.0749,295.47,15,55000,24.46,0.292
"847826",1059371,3250,36,0.1149,107.16,1,9600,11.88,0.045
"847828",1059373,9000,36,0.0599,273.76,15,64000,7.44,0.017
"847836",1059380,11200,36,0.1399,382.74,7,105000,13.5,0.748
"847866",1059410,21000,60,0.1929,548.11,9,150000,14,0.905
"847893",1059435,14000,60,0.1349,322.07,6,81600,28.13,0.242
"847900",1059447,4000,36,0.1149,131.89,15,18000,21.6,0.243
"847906",1059453,10000,36,0.1059,325.45,15,80000,22.53,0.906
"847946",1059496,15875,60,0.1599,385.97,15,157000,7.29,0.615
"847977",1059522,2000,36,0.0542,60.32,7,42870,11.73,0.285
"847999",1059551,5000,36,0.1149,164.86,15,140000,8.77,0.598
"848033",1059587,2800,36,0.1099,91.66,4,9600,3,0.249
"848053",1059609,12000,60,0.1299,272.98,15,70000,3.07,0.126
"848062",1059619,6000,36,0.1599,210.92,1,45000,3.84,0.86
"848086",1059651,14400,60,0.1349,331.27,15,33600,23.14,0.391
"848107",1059678,16000,60,0.1149,351.81,5,42000,14.83,0.339
"848139",1059714,8525,36,0.1149,281.08,5,93218,14.79,0.766
"848173",1059753,10000,36,0.1099,327.34,1,145000,15.12,0.826
"848175",1059755,3725,36,0.1059,121.23,15,140000,18.57,0.708
"848204",1059787,23000,60,0.2136,626.9,15,65000,24.81,0.355
"848217",1059803,5000,36,0.0849,157.82,15,60000,16.52,0.416
"848273",1059862,15000,36,0.1399,512.6,2,48000,12.05,0.47
"848279",1059868,28000,36,0.1749,1005.12,7,185000,16.32,0.909
"848303",1059893,2500,36,0.1149,82.43,15,66072,7.68,0.93
"848316",1059907,8000,36,0.0542,241.28,6,75000,17.58,0.378
"848329",1059923,8400,36,0.0699,259.33,4,65000,9.14,0.737
"848334",1059927,18400,36,0.1479,635.96,15,150000,9.79,0.776
"848386",1059988,5000,60,0.1099,108.69,5,45000,16.24,0.397
"848389",1059994,4000,36,0.1749,143.59,1,49000,11.46,0.953
"848405",1060009,6000,36,0.1099,196.41,15,95610,21.56,0.682
"848406",1060010,30000,60,0.1969,789.66,15,117000,19.9,0.724
"848411",1060016,20200,60,0.1879,521.67,3,150000,4.78,0.744
"848469",1060075,4800,36,0.0749,149.29,3,2e+05,3.11,0.812
"848477",1060086,8575,36,0.1349,290.96,7,63000,21.1,0.799
"848496",1060108,24000,36,0.1199,797.03,3,100300,10.61,0.454
"848504",1060116,2000,36,0.1399,68.35,0,24960,17.07,0.533
"848509",1060121,2500,36,0.1562,87.43,3,39000,22.92,0.879
"848538",1060154,7500,36,0.1562,262.28,15,45000,9.81,0.618
"848559",1060176,16400,60,0.2248,457.44,1,37000,8.17,0.879
"848624",1060252,4400,36,0.1562,153.87,0,24000,6.35,0.828
"848639",1060270,1200,36,0.1149,39.57,5,36000,9.6,0.589
"848658",1060292,30000,60,0.2025,799,15,78000,16.32,0.719
"848659",1060293,10800,36,0.1199,358.67,3,89000,16.86,0.657
"848702",1060344,15000,36,0.1149,494.57,8,120000,9.69,0.322
"848727",1060371,9750,36,0.0849,307.74,15,70000,12.5,0.55
"848746",1060392,35000,60,0.1689,867.78,15,90000,7.37,0.591
"848794",1060448,8000,36,0.1562,279.76,15,40000,15.87,0.906
"848803",1060457,15000,36,0.0662,460.56,3,36000,10.73,0.021
"848811",1060465,6800,36,0.0849,214.63,3,27800,7.73,0.512
"848817",1060474,5000,36,0.0749,155.51,1,52000,12.42,0.337
"848821",1060478,35000,36,0.1399,1196.05,15,164000,14.08,0.118
"848826",1060488,3600,36,0.1599,126.55,3,30000,20,0.806
"848840",1060506,13950,60,0.1399,324.52,6,48000,19.5,0.968
"848849",1060518,5000,36,0.1059,162.73,5,52000,10.34,0.406
"848888",1060562,10000,36,0.0849,315.63,2,86748,10.76,0.002
"848889",1060563,8000,60,0.1479,189.44,3,47900,10.87,0.579
"848890",1060564,30000,60,0.1399,697.9,15,85000,17.35,0.26
"848960",1060638,7000,36,0.0699,216.11,8,60000,6.32,0.469
"849008",1060690,1400,36,0.1562,48.96,4,30000,2.28,0.82
"849043",1060729,1000,36,0.1099,32.74,15,60000,14.76,0.956
"849056",1060744,11500,36,0.0999,371.02,5,68000,21.55,0.55
"849084",1060774,4750,36,0.0849,149.93,0,15000,17.04,0.249
"849089",1060780,12000,36,0.0999,387.15,2,36184.8,20.59,0.236
"849137",1060832,9600,36,0.1599,337.47,0,33600,11.07,0.666
"849141",1060836,6350,60,0.1299,144.45,4,20000,24.12,0.528
"849145",1039334,5125,36,0.0999,165.35,NA,50000,15.25,0.429
"849154",1060851,6000,36,0.1749,215.39,8,53000,1.58,0.899
"849167",1060866,15000,36,0.0999,483.94,1,90000,11.24,0.654
"849205",1060907,3000,36,0.1199,99.63,3,74250,22.17,0.735
"849217",1060922,6000,36,0.0849,189.38,3,52000,10.27,0.055
"849218",1060923,12000,36,0.0749,373.22,1,111996,11.93,0.333
"849283",1060982,6000,36,0.1099,196.41,5,64000,21.06,0.667
"849295",1060997,12000,60,0.1523,286.93,4,47160,12.75,0.69
"849316",1061020,12000,60,0.1969,315.87,7,82000,11.49,0.328
"849333",1061040,9500,60,0.1903,246.6,4,70000,7.71,0.65
"849347",1061056,9175,36,0.1099,300.34,15,25000,17.9,0.686
"849385",1061095,6000,36,0.1099,196.41,4,85000,18.69,0.614
"849391",1061101,8000,36,0.0599,243.34,0,42000,2.83,0.03
"849396",1061106,6000,36,0.1149,197.83,NA,63552,10.33,0.453
"849425",1061142,30000,60,0.1199,667.19,15,85000,11.15,0.008
"849436",1061155,6000,36,0.0699,185.24,0,55182.4,20.75,0.597
"849438",1061157,35000,60,0.1689,867.78,7,85000,17.6,0.571
"849464",1061183,6000,36,0.1349,203.59,3,54000,0.31,0.948
"849487",1061208,7400,60,0.1929,193.15,15,56400,1.38,0.51
"849512",1061233,10000,36,0.0662,307.04,2,72000,16.8,0.268
"849514",1061235,13800,36,0.1399,471.59,4,67300,11.34,0.716
"849634",1061366,8000,36,0.0699,246.99,15,70000,15.67,0.445
"849642",1061376,4500,36,0.0542,135.72,0,67000,5.39,0.183
"849681",1061415,3500,36,0.1299,117.92,4,80000,6.66,0.438
"849720",1061456,1900,36,0.1349,64.47,5,32000,4.01,0.41
"849728",1061465,18000,36,0.1059,585.81,8,80000,7.15,0.63
"849741",1061476,13000,60,0.1399,302.42,15,96000,14.06,0.739
"849748",1061487,7000,36,0.0699,216.11,1,90000,13.87,0.649
"849760",1061499,10000,36,0.1149,329.72,0,75000,16.14,0.35
"849761",1061500,4000,60,0.1689,99.18,0,35832,4.02,0.895
"849780",1061523,10000,36,0.1099,327.34,1,55000,16.84,0.617
"849784",1061526,6500,36,0.0749,202.17,15,55000,20.2,0.674
"849806",1061552,11000,36,0.0749,342.12,0,80000,13.72,0.482
"849809",1061555,10000,36,0.1929,368.03,8,120000,13.12,0.638
"849818",1061565,18400,60,0.1969,484.32,15,93000,13.82,0.756
"849819",1061566,18000,36,0.0749,559.83,15,116000,8.39,0.589
"849893",1061648,8575,36,0.1562,299.87,2,32000,23.59,0.523
"849912",1061669,7000,36,0.1599,246.07,7,65000,13.13,0.945
"849996",1061773,6000,36,0.1059,195.27,2,28000,4.07,0.332
"850015",1061794,10400,60,0.2025,276.99,0,87000,1.71,0.95
"850021",1061800,7000,36,0.1562,244.79,5,30000,21.64,0.287
"850025",1061804,8700,60,0.1299,197.91,2,46000,3.83,0.445
"850043",1061827,20000,60,0.1839,512.13,15,74000,12.66,0.855
"850050",1061834,15000,60,0.1149,329.82,2,1e+05,20.68,0.253
"850095",1061880,5200,60,0.1149,114.34,1,57000,0.32,0.075
"850106",1061893,1325,36,0.1349,44.96,0,24000,3.8,0.119
"850107",1061894,7200,36,0.0849,227.26,2,50000,6.72,0.183
"850116",1061904,2500,36,0.0749,77.76,1,32004,21.6,0.217
"850126",1061914,4200,36,0.1099,137.49,2,60000,16.2,0.209
"850158",1061953,22000,60,0.1839,563.34,8,65000,15.53,0.794
"850164",1061959,15000,36,0.0849,473.45,3,70000,6.6,0.29
"850174",1061970,15000,60,0.1689,371.91,0,84000,12.67,0.215
"850197",1061996,16000,36,0.0699,493.97,9,108717,3.49,0.468
"850240",1062048,16000,60,0.0749,320.54,8,85000,10.45,0.11
"850253",1062063,12100,36,0.1689,430.74,4,74000,11.16,0.425
"850275",1062086,10000,36,0.1149,329.72,0,65000,9.9,0.937
"850282",1044200,28000,36,0.1059,911.26,7,202000,12.6,0.473
"850312",1041295,14225,60,0.1059,306.39,4,39996,20.73,0.082
"850331",1062145,18800,60,0.1969,494.85,8,50000,12.98,0.831
"850335",1062148,12000,36,0.0699,370.48,15,105000,11.39,0.033
"850350",1062164,5000,36,0.1599,175.77,3,55000,14.51,0.608
"850360",1062177,15000,60,0.1599,364.7,15,84000,18.01,0.561
"850364",1062181,9600,36,0.1099,314.25,2,85000,10.04,0.956
"850365",1062182,3600,36,0.1479,124.43,9,70000,15.19,0.917
"850370",1062187,5000,36,0.1059,162.73,15,38400,10.84,0.309
"850382",1062202,10000,36,0.1523,347.79,3,54000,23.78,0.941
"850385",1062206,1200,36,0.1099,39.29,0,9600,7.63,0.014
"850434",1062258,21600,36,0.1299,727.69,15,280000,6.12,0
"850435",1062259,35000,60,0.2025,932.17,8,2e+05,15.89,0.673
"850440",1062264,7500,36,0.079,234.68,6,45000,19.02,0.54
"850448",1062272,7800,36,0.0999,251.65,2,80000,21.95,0.473
"850452",1062278,24250,60,0.1749,609.09,6,50000,17.02,0.81
"850475",1062302,3500,36,0.0542,105.56,15,48000,6.78,0.173
"850510",1062343,4000,60,0.1599,97.26,2,94404,4.37,0.809
"850530",1062367,18000,36,0.0849,568.14,5,80000,12.67,0.276
"850534",1062371,10000,60,0.1969,263.22,3,84000,21.56,0.923
"850595",1062436,5000,36,0.1523,173.9,2,65000,22.87,0.711
"850602",1062443,3000,36,0.1749,107.7,15,70000,10.37,0
"850617",1062458,21600,60,0.1299,491.36,15,96682,4.7,0
"850619",1062461,8400,36,0.1399,287.06,15,60000,8.34,0.282
"850632",1062474,12000,60,0.1099,260.85,NA,54492,20.79,0.536
"850645",1062489,8400,36,0.1099,274.97,7,37000,20.66,0.728
"850652",1062497,4200,36,0.1099,137.49,15,32400,16.85,0.75
"850687",1062531,11000,36,0.0699,339.6,8,32400,8.19,0.273
"850711",1027955,35000,36,0.0749,1088.56,0,150000,13.62,0.066
"850712",1062555,2500,60,0.1689,61.99,7,48000,19.05,0.213
"850713",1062556,35000,60,0.2025,932.17,15,92000,17.6,0.855
"850727",1062572,25000,60,0.1399,581.58,15,85000,23.79,0.009
"850745",1062594,12000,60,0.2025,319.6,6,135000,2.25,0.327
"850753",1062603,9200,60,0.1399,214.03,1,35000,0,0
"850754",1062604,9000,36,0.1099,294.61,5,48000,15.1,0.503
"850779",1062629,8000,36,0.1299,269.52,15,48000,14.82,0.507
"850806",1062658,7000,36,0.1099,229.14,0,145000,20.33,0.521
"850828",1062681,8000,36,0.1099,261.88,15,42000,17.37,0.592
"850886",1062748,21600,60,0.1479,511.49,8,70150,24.19,0.513
"850888",1062750,25000,60,0.1969,658.05,4,96000,10.65,0.325
"850905",1062769,12800,36,0.0542,386.05,3,55000,6.17,0.328
"850929",1062795,10000,36,0.1689,355.99,4,70000,11.21,0.559
"850955",1062824,5200,36,0.0999,167.77,0,65000,4.6,0.692
"850958",1062827,28000,36,0.0749,870.85,8,157000,8.23,0.008
"850974",1062845,10800,36,0.1879,394.74,2,50400,8.17,0.973
"850988",1062862,8000,36,0.1299,269.52,NA,24000,13.05,0.461
"850990",1062864,4800,36,0.1099,157.13,15,94000,13.03,0.608
"851035",1062910,25000,60,0.2099,676.2,15,73328.76,19.69,0.882
"851063",1062948,4000,36,0.0749,124.41,1,30000,4.36,0.479
"851074",1062960,4000,36,0.0599,121.67,1,45600,7.53,0.158
"851080",1062967,8800,36,0.0749,273.7,15,47000,16.77,0.334
"851092",1062979,7200,36,0.1059,234.33,2,42504,11.35,0.385
"851115",1063002,18900,36,0.1059,615.1,15,85800,18.43,0.241
"851142",1063038,11975,36,0.1629,422.73,5,58344,6.38,0.755
"851151",1063050,8000,36,0.1649,283.2,0,40000,5.52,0.674
"851178",1063079,16000,36,0.1749,574.36,15,72000,15.03,0.692
"851180",1063081,4000,36,0.0999,129.05,3,40000,18.6,0.331
"851195",1063097,25000,60,0.2025,665.83,4,123000,23.88,0.811
"851196",1063098,25000,60,0.1242,561.44,3,1e+05,15.89,0.33
"851197",1063099,18000,36,0.0849,568.14,15,90000,5.6,0.591
"851222",1063125,2250,36,0.0699,69.47,7,48000,13.2,0.571
"851224",1063127,9900,60,0.1349,227.75,5,65196,12.74,0.368
"851229",1063133,5000,36,0.0542,150.8,5,65000,4.56,0.137
"851328",1063240,14125,60,0.1523,337.75,0,39000,22.58,0.45
"851356",1063271,5500,36,0.1059,179,7,54000,16.49,0.453
"851383",1063301,2500,36,0.0699,77.19,3,26400,5.86,0.427
"851388",1063308,21000,36,0.1649,743.39,2,112000,17.09,0.769
"851439",1063363,22425,36,0.1059,729.82,4,275000,8.15,0.025
"851441",1063365,3200,36,0.1099,104.75,3,31200,3.88,0
"851498",1063428,9600,36,0.2062,359.82,2,60000,11.04,0.993
"851505",1063435,14000,60,0.2174,384.6,2,75000,9.38,0.863
"851550",1063484,12000,36,0.0749,373.22,1,72500,0.66,0.027
"851565",1063499,14000,60,0.1399,325.69,4,315600,0.98,0.247
"851594",1063533,12000,36,0.1349,407.17,0,60000,17.7,0.191
"851613",1063552,15000,60,0.1099,326.07,5,1e+05,13.14,0.38
"851615",1063554,14900,36,0.1099,487.74,15,70000,25.46,0.791
"851645",1063591,8000,36,0.1299,269.52,5,30000,18.32,0.609
"851682",1063636,8000,36,0.1649,283.2,15,116664,18.09,0.912
"851706",1063657,18250,60,0.1749,458.39,5,40800,14.26,0.731
"851715",1063673,5800,36,0.0699,179.07,5,75000,21.36,0.479
"851757",1063721,5000,36,0.0849,157.82,15,40000,11.61,0.036
"851758",1063722,5000,60,0.1349,115.03,4,50004,3.62,0.325
"851770",1063736,6000,36,0.1649,212.4,2,18835.2,14.46,0.591
"851780",1063746,8150,36,0.1649,288.51,3,35004,5.76,0.922
"851790",1063756,13800,60,0.1299,313.93,5,43000,19.31,0.726
"851851",1063832,10600,60,0.2136,288.92,0,30000,10.48,0.361
"851874",1063859,20000,36,0.1149,659.43,5,63000,13.9,0.408
"851887",1063876,6000,36,0.0542,180.96,15,51000,1.51,0.044
"851927",1063920,10500,36,0.1349,356.27,3,38000,16.64,0.687
"851930",1063923,3600,36,0.0749,111.97,8,65000,17.83,0.735
"851976",1063975,2400,36,0.1749,86.16,4,36000,18.4,0.972
"851986",1063992,7500,36,0.0542,226.2,15,45600,3.21,0.064
"852006",1064011,8500,36,0.0699,262.42,5,38000,29.43,0.283
"852027",1064032,3000,36,0.1599,105.46,1,96000,1.31,0.273
"852040",1064050,14000,60,0.1349,322.07,8,63500,10.45,0.913
"852054",1064067,8500,60,0.1879,219.52,5,60000,23.64,0.484
"852064",1064080,17000,60,0.1199,378.07,15,50000,5.33,0.325
"852085",1064102,1500,36,0.0749,46.66,2,32000,18.53,0.532
"852089",1064104,3500,36,0.0599,106.47,2,30720,19.45,0.161
"852107",1064127,7000,36,0.1059,227.82,2,52000,7.71,0.339
"852134",1064156,7500,36,0.1689,266.99,2,91500,19.36,0.987
"852153",1064179,11000,36,0.0849,347.2,6,75000,22.1,0.677
"852170",1064195,9000,36,0.0749,279.92,6,40800,19.74,0.286
"852186",1064216,8000,36,0.0542,241.28,3,65000,9.27,0.361
"852189",1064220,5600,36,0.0749,174.17,15,44582,13.22,0.557
"852262",1064303,17675,60,0.1199,393.09,NA,65000,14.05,0.422
"852265",1064306,1500,36,0.0749,46.66,1,24000,27.35,0.402
"852268",1064310,1600,36,0.1749,57.44,15,21600,21,0.963
"852324",1064368,20000,60,0.1839,512.13,15,76000,15.25,0.901
"852354",1064401,3000,36,0.1099,98.21,1,14400,9.17,0.189
"852355",1064402,8800,36,0.1059,286.4,15,125000,17.77,0.646
"852404",1064454,12300,36,0.1299,414.38,0,55000,21.99,0.429
"852421",1064476,5000,36,0.1199,166.05,4,34800,18.83,0.587
"852422",1064478,2000,36,0.0599,60.84,4,32000,9.71,0.005
"852428",1064484,8000,36,0.0699,246.99,0,22000,5.45,0.299
"852429",1064485,5000,60,0.1599,121.57,15,42000,21.17,0.166
"852430",1064486,13000,36,0.1099,425.55,1,64000,9.32,0.367
"852457",1064518,3000,36,0.0849,94.69,6,75000,15.18,0.663
"852461",1064522,12000,36,0.0542,361.92,15,45000,15.36,0.172
"852472",1064533,5000,36,0.0599,152.09,5,15600,11.54,0.421
"852474",1064535,14000,36,0.1689,498.38,2,48000,21.93,0.613
"852502",1064566,4000,36,0.0699,123.5,9,65000,25.18,0.03
"852526",1064592,7500,36,0.1399,256.3,2,85000,16.67,0.899
"852535",1064602,11025,36,0.079,344.98,2,101004,9.12,0.643
"852591",1064666,12000,60,0.1299,272.98,7,72000,14.8,0.553
"852632",1064738,6500,36,0.1599,228.49,3,54000,20.2,0.442
"852640",1064747,8000,36,0.0699,246.99,0,72252,8.77,0.504
"852641",1064748,6000,36,0.1523,208.67,15,31200,14.88,0.994
"852643",1064750,3400,36,0.0849,107.32,4,76000,20.65,0.543
"852660",1064769,6000,60,0.1929,156.61,15,66000,19.49,0.932
"852678",1064788,10000,36,0.0749,311.02,1,38000,7.77,0
"852681",1064791,10000,36,0.1059,325.45,15,55000,22.76,0.421
"852689",1064799,6000,36,0.1149,197.83,3,46000,9.73,0.319
"852703",1064814,4800,60,0.2211,132.88,3,65000,12.42,0.434
"852723",1064835,24800,36,0.0749,771.33,5,130000,13.71,0.19
"852736",1064848,10225,36,0.0999,329.89,2,35000,17.07,0.886
"852755",1064869,1200,36,0.0603,36.53,6,60000,4.36,0.237
"852764",1064879,5000,60,0.1399,116.32,8,60000,3.52,0.088
"852767",1064875,30000,36,0.0849,946.89,2,225000,5.41,0.009
"852787",1064904,8300,36,0.0849,261.98,5,50000,2.88,0.416
"852793",1064913,23675,60,0.1299,538.56,4,40896,25.12,0.607
"852809",1064929,21200,60,0.2174,582.4,15,3e+05,2.77,0.131
"852813",1064934,6325,60,0.1299,143.89,4,59496,14.48,0.512
"852817",1064940,6400,36,0.0599,194.68,9,90000,11.43,0.391
"852824",1064948,16950,60,0.1799,430.33,15,45000,15.65,0.627
"852831",1064955,12000,36,0.1059,390.54,0,50000,18.58,0.801
"852835",1064959,7200,36,0.1523,250.41,8,75000,0.98,0.972
"852871",1065001,3000,36,0.1349,101.8,4,30000,6.2,0.306
"852879",1065011,1000,36,0.1799,36.15,1,24000,12.65,0.984
"852888",1065021,8000,36,0.1099,261.88,0,32000,18.49,0.933
"852896",1065029,6500,36,0.1599,228.49,7,130000,13.01,0.537
"852898",1065031,12500,60,0.1479,296,2,80000,13.42,0.746
"852914",1065048,10400,36,0.1349,352.88,9,62000,11.57,0.397
"852921",1065056,2400,36,0.1523,83.47,3,57500,18.01,0.979
"852931",1065068,1500,36,0.1562,52.46,15,39000,13.08,0.979
"852973",1065114,14000,36,0.1059,455.63,6,90000,14.68,0.872
"852982",1065116,7250,36,0.0849,228.84,5,39750,15.97,0.567
"852988",1065129,10000,36,0.1099,327.34,4,38000,20.94,0.839
"852997",1065143,5000,36,0.0542,150.8,7,54000,7.51,0.107
"853010",1058931,11600,36,0.1199,385.24,0,58000,8.3,0.392
"853014",1065160,13200,60,0.1427,309,1,50004,8.66,0.584
"853033",1065179,25000,36,0.0749,777.55,4,135000,21.5,0.606
"853049",1065196,24000,60,0.1199,533.75,15,40000,12.36,0.446
"853071",1065220,4300,60,0.1149,94.55,NA,48000,13.18,0.438
"853087",1065237,16000,60,0.1799,406.21,15,75000,21.22,0.576
